MoleculeId,PredictedProbability
1664,0.719768584
1665,0.82035321
1666,0.367694408
1667,0.986066878
1668,0.031590909
1669,0.997657537
1670,0.500501573
1671,0.160403654
1672,0.984150767
1673,0.042612161
1674,0.279751778
1675,0.618946433
1676,0.864340723
1677,0.022894081
1678,0.935908735
1679,0.409504741
1680,0.513943195
1681,0.996300459
1682,0.247093394
1683,0.993150532
1684,0.861325026
1685,0.921962619
1686,0.280771762
1687,0.979284406
1688,0.843308687
1689,0.045365535
1690,0.730187058
1691,0.648367286
1692,0.071411215
1693,0.066857792
1694,0.913754284
1695,0.923160791
1696,0.044933423
1697,0.999287546
1698,0.010831831
1699,0.016904617
1700,0.120957501
1701,0.971525192
1702,0.992507637
1703,0.012265421
1704,0.505353391
1705,0.032895833
1706,0.013609041
1707,0.90771544
1708,0.00077952
1709,0.984994233
1710,0.034573831
1711,0.342249274
1712,0.060413048
1713,0.00084144
1714,0.01420607
1715,0.37738356
1716,0.004857733
1717,0.125395641
1718,0.992786348
1719,0.995802701
1720,0.26771149
1721,0.023922706
1722,0.012492811
1723,0.718957126
1724,0.354547322
1725,0.216769367
1726,0.992026746
1727,0.99755764
1728,0.81763494
1729,0.989038587
1730,0.968528688
1731,0.740229547
1732,0.022951478
1733,0.929567754
1734,0.88219595
1735,0.880261719
1736,0.998992026
1737,0.134566873
1738,0.87233901
1739,0.995782971
1740,0.991674602
1741,0.89276278
1742,0.979572594
1743,0.494798392
1744,0.028837703
1745,0.055749834
1746,0.04924861
1747,0.020024564
1748,0.962639809
1749,0.992538512
1750,0.124258742
1751,0.953913033
1752,0.996404648
1753,0.044562429
1754,0.095928945
1755,0.045906492
1756,0.970753133
1757,0.74453783
1758,0.023074549
1759,0.698247313
1760,0.733291268
1761,0.95991832
1762,0.969798982
1763,0.007710938
1764,0.165917695
1765,0.988182843
1766,0.986926734
1767,0.955674291
1768,0.699347675
1769,0.995161593
1770,0.975657344
1771,0.90939188
1772,0.996507347
1773,0.980355024
1774,0.243491232
1775,0.081971712
1776,0.988534629
1777,0.015131084
1778,0.997288108
1779,0.020744581
1780,0.30315125
1781,0.49184522
1782,0.976485729
1783,0.045201078
1784,0.747902393
1785,0.738248825
1786,0.003143295
1787,0.821296394
1788,0.255211383
1789,0.245598868
1790,0.633647501
1791,0.213022247
1792,0.986207247
1793,0.998253405
1794,0.109815083
1795,0.016484341
1796,0.613935292
1797,0.253763437
1798,0.623591244
1799,0.414971292
1800,0.001430716
1801,0.991225421
1802,0.138019845
1803,0.028565254
1804,0.138461396
1805,0.893830299
1806,0.51690352
1807,0.496360123
1808,0.001836584
1809,0.842050135
1810,0.968654692
1811,0.98132354
1812,0.577648699
1813,0.936992466
1814,0.351548761
1815,0.980083346
1816,0.12904197
1817,0.979964495
1818,0.033791561
1819,0.885325491
1820,0.348469764
1821,0.129447713
1822,0.107580982
1823,0.979580939
1824,0.99170202
1825,0.994593561
1826,0.995072186
1827,0.596570313
1828,0.972050905
1829,0.722535789
1830,0.98162365
1831,0.463706583
1832,0.091456227
1833,0.59262985
1834,0.987357736
1835,0.897071421
1836,0.545475125
1837,0.340156704
1838,0.021432281
1839,0.993290663
1840,0.758844674
1841,0.031628639
1842,0.92733556
1843,0.94575876
1844,0.045313638
1845,0.967428267
1846,0.006322798
1847,0.984424829
1848,0.135764301
1849,0.544968009
1850,0.778844535
1851,0.997028768
1852,0.007018263
1853,0.87363416
1854,0.982175648
1855,0.684538484
1856,0.883696556
1857,0.181665674
1858,0.028370271
1859,0.224822164
1860,0.972522199
1861,0.78121388
1862,0.004455123
1863,0.767209351
1864,0.99423641
1865,0.623077273
1866,0.996965706
1867,0.973125875
1868,0.879532516
1869,0.967094302
1870,0.373614758
1871,0.996403933
1872,0.848765552
1873,0.794915736
1874,0.162257552
1875,0.046546917
1876,0.965153575
1877,0.004477967
1878,0.026113614
1879,0.73530668
1880,0.958634496
1881,0.12213999
1882,0.208011955
1883,0.108208239
1884,0.061083131
1885,0.992926776
1886,0.017745797
1887,0.857637107
1888,0.988681316
1889,0.989322484
1890,0.00441699
1891,0.679351091
1892,0.450860232
1893,0.851032495
1894,0.16230984
1895,0.490451038
1896,0.975766718
1897,0.991574109
1898,0.829353452
1899,0.785139799
1900,0.023608174
1901,0.998466909
1902,0.93188107
1903,0.791723192
1904,0.004678737
1905,0.006421686
1906,0.006332495
1907,0.738261402
1908,0.049835358
1909,0.968218803
1910,0.285319299
1911,0.079150684
1912,0.967435956
1913,0.010125592
1914,0.990986645
1915,0.89222616
1916,0.678573012
1917,0.298434585
1918,0.044264223
1919,0.796369553
1920,0.594417095
1921,0.961108088
1922,0.413271993
1923,0.09548761
1924,0.01461363
1925,0.905459523
1926,0.440458685
1927,0.345262885
1928,0.979643822
1929,0.895650625
1930,0.133229524
1931,0.024352577
1932,0.03520558
1933,0.103348844
1934,0.966116369
1935,0.032202058
1936,0.08949957
1937,0.015667038
1938,0.975299537
1939,0.727527022
1940,0.522975147
1941,0.999370158
1942,0.99785763
1943,0.817673266
1944,0.086319
1945,0.027262077
1946,0.003766224
1947,0.246575534
1948,0.736311316
1949,0.062439285
1950,0.994415045
1951,0.980840385
1952,0.000654963
1953,0.996944487
1954,0.034287214
1955,0.993044913
1956,0.062274437
1957,0.313998789
1958,0.021189326
1959,0.979008257
1960,0.683372557
1961,0.095072649
1962,0.195188925
1963,0.015741313
1964,0.958453119
1965,0.414731622
1966,0.360286504
1967,0.961991608
1968,0.31535694
1969,0.998212695
1970,0.121858127
1971,0.415210038
1972,0.997971237
1973,0.998237848
1974,0.822122216
1975,0.96335876
1976,0.833473086
1977,0.16470401
1978,0.956637859
1979,0.051860671
1980,0.889030218
1981,0.859632969
1982,0.045554463
1983,0.703271687
1984,0.004874219
1985,0.141245976
1986,0.987706125
1987,0.742329359
1988,0.70490098
1989,0.999590099
1990,0.928774118
1991,0.17191264
1992,0.97761631
1993,0.912801147
1994,0.009584108
1995,0.010858631
1996,0.915890813
1997,0.965696216
1998,0.988188863
1999,0.108862586
2000,0.229977205
2001,0.460510612
2002,0.995691597
2003,0.381169736
2004,0.995457053
2005,0.89147532
2006,0.019574082
2007,0.02563753
2008,0.917484045
2009,0.031076631
2010,0.016702645
2011,0.14952971
2012,0.447567731
2013,0.230727106
2014,0.961875677
2015,0.992592216
2016,0.866729081
2017,0.217984438
2018,0.895314395
2019,0.940934837
2020,0.986335278
2021,0.035310335
2022,0.952700615
2023,0.346339524
2024,0.745814204
2025,0.155181915
2026,0.007746706
2027,0.025807895
2028,0.074827872
2029,0.118381716
2030,0.999545515
2031,0.59558326
2032,0.89388752
2033,0.117659993
2034,0.011901007
2035,0.392056972
2036,0.996656299
2037,0.057107821
2038,0.231055945
2039,0.939498246
2040,0.868564665
2041,0.831679881
2042,0.531751275
2043,0.04340053
2044,0.033426132
2045,0.514530718
2046,0.628717244
2047,0.981265485
2048,0.989555359
2049,0.00347634
2050,0.089120254
2051,0.117305391
2052,0.993582904
2053,0.996397734
2054,0.376053452
2055,0.726977408
2056,0.918944895
2057,0.641483605
2058,0.988308132
2059,0.165179268
2060,0.184152141
2061,0.768173873
2062,0.997692108
2063,0.855920494
2064,0.010164821
2065,0.008100658
2066,0.41931048
2067,0.968773425
2068,0.93842423
2069,0.992301106
2070,0.99417311
2071,0.000453439
2072,0.219520897
2073,0.807220101
2074,0.996027708
2075,0.010185909
2076,0.849808872
2077,0.046731323
2078,0.934800386
2079,0.978794813
2080,0.794035435
2081,0.980478704
2082,0.819762528
2083,0.554547191
2084,0.902815521
2085,0.104886241
2086,0.039636225
2087,0.009929526
2088,0.078568868
2089,0.790455341
2090,0.047916375
2091,0.056243684
2092,0.859168708
2093,0.140286803
2094,0.946095526
2095,0.605234027
2096,0.960086942
2097,0.98357451
2098,0.979866087
2099,0.950612545
2100,0.829156041
2101,0.809784889
2102,0.03377492
2103,0.805415213
2104,0.995022535
2105,0.954595804
2106,0.000243506
2107,0.76309824
2108,0.999040306
2109,0.887558937
2110,0.70031625
2111,0.913049161
2112,0.432475686
2113,0.832997143
2114,0.59898001
2115,0.18858847
2116,0.191410989
2117,0.962336123
2118,0.05464489
2119,0.171255708
2120,0.934688091
2121,0.952099621
2122,0.972237468
2123,0.800322413
2124,0.027573895
2125,0.913268328
2126,0.03071701
2127,0.964871705
2128,0.619871378
2129,0.993826687
2130,0.054528322
2131,0.986986995
2132,0.026708763
2133,0.111745432
2134,0.99067688
2135,0.834910989
2136,0.057066653
2137,0.804955125
2138,0.951841772
2139,0.829820991
2140,0.087121017
2141,0.167619571
2142,0.142659962
2143,0.040179599
2144,0.078832656
2145,0.228491113
2146,0.997212589
2147,0.997334778
2148,0.545738757
2149,0.070071869
2150,0.9502002
2151,0.129295513
2152,0.033330724
2153,0.010736064
2154,0.338799357
2155,0.988673508
2156,0.005805635
2157,0.530736208
2158,0.47338289
2159,0.878783107
2160,0.955037177
2161,0.972664058
2162,0.921905816
2163,0.916543543
2164,0.988112271
2165,0.700942516
2166,0.727579772
2167,0.936444521
2168,0.023557628
2169,0.030733712
2170,0.937966108
2171,0.376287401
2172,0.987611234
2173,0.06633082
2174,0.004220724
2175,0.005195053
2176,0.49547261
2177,0.044551481
2178,0.040969998
2179,0.401774496
2180,0.898655474
2181,0.982514977
2182,0.010058007
2183,0.411342472
2184,0.005607271
2185,0.47660324
2186,0.22587955
2187,0.009048096
2188,0.993379235
2189,0.348016739
2190,0.309936017
2191,0.081450999
2192,0.096729875
2193,0.956830025
2194,0.302696705
2195,0.126100138
2196,0.039060723
2197,0.482409835
2198,0.103309192
2199,0.829088569
2200,0.584287643
2201,0.991491616
2202,0.964858711
2203,0.212842017
2204,0.88599813
2205,0.16400601
2206,0.228464276
2207,0.665124476
2208,0.976808429
2209,0.391470194
2210,0.016672231
2211,0.94581604
2212,0.834790528
2213,0.953502297
2214,0.943709135
2215,0.995593131
2216,0.551971972
2217,0.695664406
2218,0.260073096
2219,0.916363955
2220,0.987798274
2221,0.008104544
2222,0.889374614
2223,0.973814905
2224,0.040289268
2225,0.01409284
2226,0.127317041
2227,0.776431561
2228,0.964656413
2229,0.011244079
2230,0.981500745
2231,0.823188603
2232,0.002839836
2233,0.981323242
2234,0.065190621
2235,0.057986192
2236,0.008812196
2237,0.019410742
2238,0.418772519
2239,0.983040869
2240,0.067042939
2241,0.95893842
2242,0.999068677
2243,0.854571521
2244,0.995203376
2245,0.980139792
2246,0.054619279
2247,0.242786229
2248,0.970440269
2249,0.553396344
2250,0.907876194
2251,0.314623863
2252,0.054501791
2253,0.086590484
2254,0.612802923
2255,0.420949847
2256,0.703282654
2257,0.028314121
2258,0.739505529
2259,0.500425816
2260,0.852078736
2261,0.939973652
2262,0.019466994
2263,0.134677142
2264,0.110973574
2265,0.97175318
2266,0.989174724
2267,0.923440158
2268,0.327936351
2269,0.032408666
2270,0.014081974
2271,0.993902206
2272,0.201219857
2273,0.285951883
2274,0.25462395
2275,0.761293054
2276,0.921726704
2277,0.016874466
2278,0.956091285
2279,0.037857622
2280,0.014378112
2281,0.172154069
2282,0.220435321
2283,0.050184023
2284,0.478319466
2285,0.019356379
2286,0.875507891
2287,0.004239743
2288,0.983194411
2289,0.857815683
2290,0.973708212
2291,0.995135486
2292,0.030243874
2293,0.99541688
2294,0.987173557
2295,0.998167753
2296,0.079251006
2297,0.655986369
2298,0.610083878
2299,0.437179804
2300,0.99929893
2301,0.088985369
2302,0.995030403
2303,0.878219783
2304,0.964152873
2305,0.547348917
2306,0.613300264
2307,0.753783643
2308,0.163238466
2309,0.991739392
2310,0.957550526
2311,0.045933221
2312,0.813433826
2313,0.949498534
2314,0.991671741
2315,0.204572454
2316,0.75879848
2317,0.00372235
2318,0.137032121
2319,0.957423449
2320,0.373950064
2321,0.990570188
2322,0.894074559
2323,0.129311591
2324,0.99595958
2325,0.009427388
2326,0.503900886
2327,0.915975571
2328,0.958292067
2329,0.549879372
2330,0.60736829
2331,0.063592277
2332,0.055650041
2333,0.946201265
2334,0.064833626
2335,0.907877684
2336,0.996777594
2337,0.081781909
2338,0.833285272
2339,0.119302265
2340,0.939815402
2341,0.990401804
2342,0.965095043
2343,0.990649521
2344,0.076203309
2345,0.966232121
2346,0.969775677
2347,0.680022418
2348,0.259792447
2349,0.160451785
2350,0.053164501
2351,0.958291173
2352,0.186985806
2353,0.046887346
2354,0.052930705
2355,0.134203196
2356,0.053642664
2357,0.889988005
2358,0.088123232
2359,0.994016647
2360,0.669285119
2361,0.926909328
2362,0.011209625
2363,0.995994568
2364,0.004511724
2365,0.043785796
2366,0.774543107
2367,0.706338823
2368,0.105491459
2369,0.994786501
2370,0.936241448
2371,0.748647571
2372,0.99476105
2373,0.114542291
2374,0.04070136
2375,0.137329221
2376,0.96320343
2377,0.003261741
2378,0.07433369
2379,0.02621703
2380,0.9385432
2381,0.013714409
2382,0.198729038
2383,0.956162632
2384,0.138026461
2385,0.402992606
2386,0.846352816
2387,0.829242527
2388,0.174080804
2389,0.914987564
2390,0.953261197
2391,0.911050439
2392,0.008598536
2393,0.993593872
2394,0.994366348
2395,0.021816364
2396,0.914257407
2397,0.004924345
2398,0.015523436
2399,0.818562627
2400,0.968597651
2401,0.748538673
2402,0.268499464
2403,0.441115648
2404,0.878950417
2405,0.950897872
2406,0.987301588
2407,0.795701861
2408,0.965511501
2409,0.999027371
2410,0.716094315
2411,0.997325659
2412,0.211654127
2413,0.906710088
2414,0.116834827
2415,0.02048666
2416,0.823305905
2417,0.507654369
2418,0.774445832
2419,0.015682127
2420,0.565311551
2421,0.019151609
2422,0.006319145
2423,0.215359509
2424,0.99618715
2425,0.008531071
2426,0.865327775
2427,0.025528368
2428,0.970630825
2429,0.902026474
2430,0.979433298
2431,0.209947437
2432,0.031128453
2433,0.104962036
2434,0.147152126
2435,0.005305198
2436,0.959953427
2437,0.003354382
2438,0.031796664
2439,0.986833155
2440,0.927966952
2441,0.998696029
2442,0.01801523
2443,0.008041091
2444,0.768550873
2445,0.89669466
2446,0.143214568
2447,0.896276355
2448,0.003817684
2449,0.795743763
2450,0.008774998
2451,0.067786001
2452,0.777169824
2453,0.025263125
2454,0.857348382
2455,0.006763806
2456,0.269035012
2457,0.926313281
2458,0.598305166
2459,0.016422732
2460,0.99392432
2461,0.962405682
2462,0.949165404
2463,0.994678736
2464,0.997283816
2465,0.855793893
2466,0.971772015
2467,0.929163277
2468,0.061327163
2469,0.69207412
2470,0.038730204
2471,0.989530265
2472,0.25959748
2473,0.428262115
2474,0.041457307
2475,0.363815665
2476,0.990342379
2477,0.04568674
2478,0.034544319
2479,0.981368542
2480,0.970851779
2481,0.215344697
2482,0.7878865
2483,0.071686365
2484,0.105076566
2485,0.322368711
2486,0.998553216
2487,0.020541258
2488,0.1986361
2489,0.995994568
2490,0.549443901
2491,0.832868338
2492,0.990383208
2493,0.998842835
2494,0.120085604
2495,0.925704598
2496,0.122432575
2497,0.268654197
2498,0.065185346
2499,0.925844133
2500,0.937577188
2501,0.079551302
