MoleculeId,PredictedProbability
1664,0.932850089
1665,0.165946639
1666,0.671593836
1667,0.974287423
1668,0.354920234
1669,0.648657726
1670,0.279171824
1671,0.927607517
1672,0.593106457
1673,0.903894733
1674,0.145527053
1675,0.188827907
1676,0.583797358
1677,0.446177923
1678,0.764460088
1679,0.205759493
1680,0.227358722
1681,0.669704266
1682,0.401748329
1683,0.777632216
1684,0.679555979
1685,0.969771115
1686,0.207126587
1687,0.620595714
1688,0.480235013
1689,0.857799225
1690,0.120611529
1691,0.811519943
1692,0.233432883
1693,0.429359922
1694,0.503519924
1695,0.035977258
1696,0.845785505
1697,0.403643964
1698,0.021175488
1699,0.021026635
1700,0.236976886
1701,0.807486768
1702,0.790341358
1703,0.065569684
1704,0.839084597
1705,0.89418216
1706,0.969383442
1707,0.678741379
1708,0.970958553
1709,0.937259159
1710,0.082345435
1711,0.288976516
1712,0.579607456
1713,0.252964711
1714,0.786211149
1715,0.418598837
1716,0.189060844
1717,0.950214457
1718,0.238115734
1719,0.608743153
1720,0.832446196
1721,0.230076742
1722,0.625519312
1723,0.131315057
1724,0.270365299
1725,0.7150424
1726,0.430606998
1727,0.422086103
1728,0.281588904
1729,0.432459719
1730,0.6178697
1731,0.336405733
1732,0.79895436
1733,0.916207328
1734,0.652057755
1735,0.408695961
1736,0.727831731
1737,0.112488609
1738,0.179118264
1739,0.921747806
1740,0.297478873
1741,0.830652655
1742,0.951641313
1743,0.303979819
1744,0.558984401
1745,0.995389686
1746,0.300245882
1747,0.802700726
1748,0.661928225
1749,0.92617315
1750,0.08309395
1751,0.521901624
1752,0.547748262
1753,0.4194995
1754,0.558340481
1755,0.978827976
1756,0.799432275
1757,0.02022387
1758,0.437436702
1759,0.415806141
1760,0.511259833
1761,0.839607556
1762,0.939255313
1763,0.783987272
1764,0.819430827
1765,0.381196203
1766,0.961343893
1767,0.94064553
1768,0.043171894
1769,0.382953587
1770,0.528063025
1771,0.438839385
1772,0.974131497
1773,0.96838269
1774,0.904017619
1775,0.317544401
1776,0.080561485
1777,0.915082589
1778,0.29785265
1779,0.621095161
1780,0.866065015
1781,0.797982011
1782,0.016210537
1783,0.835204363
1784,0.229169074
1785,0.203518354
1786,0.651225547
1787,0.919412024
1788,0.157030114
1789,0.943263214
1790,0.272375552
1791,0.779927325
1792,0.354497929
1793,0.565391725
1794,0.650828592
1795,0.849694034
1796,0.811609072
1797,0.771871777
1798,0.682068131
1799,0.287646262
1800,0.922193275
1801,0.383310544
1802,0.530049266
1803,0.65547562
1804,0.596556897
1805,0.957721902
1806,0.527446055
1807,0.296759312
1808,0.475359394
1809,0.764699027
1810,0.476130188
1811,0.215442605
1812,0.684053636
1813,0.450106285
1814,0.419898223
1815,0.38653187
1816,0.158650031
1817,0.82829943
1818,0.094995433
1819,0.657278954
1820,0.045346292
1821,0.156339885
1822,0.700223096
1823,0.579060612
1824,0.324932459
1825,0.236057765
1826,0.77154643
1827,0.319937694
1828,0.980290284
1829,0.353859795
1830,0.456316882
1831,0.093611814
1832,0.498507821
1833,0.053669214
1834,0.956008216
1835,0.474214405
1836,0.432029059
1837,0.117001837
1838,0.070930583
1839,0.477101434
1840,0.209715928
1841,0.723560195
1842,0.853336706
1843,0.269848909
1844,0.228122344
1845,0.03866728
1846,0.657579036
1847,0.409010378
1848,0.477854672
1849,0.194354686
1850,0.746187651
1851,0.845051636
1852,0.29062802
1853,0.918053189
1854,0.52855927
1855,0.152821662
1856,0.928343483
1857,0.174581374
1858,0.018097741
1859,0.235732346
1860,0.986203947
1861,0.681230769
1862,0.952828018
1863,0.450691596
1864,0.974131613
1865,0.38212291
1866,0.559003535
1867,0.523741852
1868,0.213185408
1869,0.946919732
1870,0.106807307
1871,0.508654991
1872,0.990151189
1873,0.12033578
1874,0.152597854
1875,0.909703684
1876,0.66012581
1877,0.376117596
1878,0.777768303
1879,0.053701793
1880,0.83948536
1881,0.763293653
1882,0.725025075
1883,0.486139011
1884,0.830016855
1885,0.312230268
1886,0.044828608
1887,0.025653095
1888,0.402175216
1889,0.84513599
1890,0.112994983
1891,0.843964554
1892,0.771754263
1893,0.386496696
1894,0.514854844
1895,0.526022435
1896,0.974477143
1897,0.953975886
1898,0.51072671
1899,0.904583401
1900,0.565686866
1901,0.822737995
1902,0.777940622
1903,0.882526546
1904,0.85239762
1905,0.719565163
1906,0.703544941
1907,0.60824755
1908,0.52324418
1909,0.914679264
1910,0.63644729
1911,0.267075586
1912,0.185182452
1913,0.514022199
1914,0.986733656
1915,0.995583312
1916,0.332082956
1917,0.327597163
1918,0.450452139
1919,0.929798662
1920,0.717980516
1921,0.838160065
1922,0.619607789
1923,0.634062711
1924,0.248365141
1925,0.016700043
1926,0.708463528
1927,0.438706031
1928,0.248254077
1929,0.55580238
1930,0.083323417
1931,0.422517315
1932,0.214889765
1933,0.698469086
1934,0.912460035
1935,0.893773148
1936,0.079248648
1937,0.923892775
1938,0.39177372
1939,0.823887034
1940,0.133197503
1941,0.25651418
1942,0.329996763
1943,0.83564047
1944,0.910225034
1945,0.12303812
1946,0.248423276
1947,0.849513034
1948,0.331544377
1949,0.528085133
1950,0.89394387
1951,0.285127235
1952,0.262687886
1953,0.275157683
1954,0.299887313
1955,0.281584851
1956,0.466500358
1957,0.744142097
1958,0.214310391
1959,0.359625234
1960,0.266663599
1961,0.300147761
1962,0.894826877
1963,0.799522711
1964,0.372835197
1965,0.90484365
1966,0.284429088
1967,0.974164382
1968,0.096048765
1969,0.250686346
1970,0.034728342
1971,0.681962832
1972,0.206191573
1973,0.955526758
1974,0.445632366
1975,0.93420304
1976,0.189782448
1977,0.803995643
1978,0.573870598
1979,0.313293199
1980,0.09190735
1981,0.886492144
1982,0.551051635
1983,0.49724101
1984,0.238948362
1985,0.904399588
1986,0.431677696
1987,0.30865465
1988,0.18980865
1989,0.402925383
1990,0.167683036
1991,0.736065063
1992,0.368006425
1993,0.439472955
1994,0.880966623
1995,0.495504764
1996,0.248108556
1997,0.573502234
1998,0.957402055
1999,0.209355404
2000,0.543495202
2001,0.912426784
2002,0.270624244
2003,0.071596617
2004,0.204677151
2005,0.370034781
2006,0.435830648
2007,0.779081664
2008,0.469510691
2009,0.103404371
2010,0.188773146
2011,0.305447121
2012,0.818854186
2013,0.191602388
2014,0.072038918
2015,0.689817215
2016,0.878630473
2017,0.441969625
2018,0.749172433
2019,0.660668699
2020,0.190942251
2021,0.064578568
2022,0.605885668
2023,0.969502783
2024,0.09387595
2025,0.661357536
2026,0.625945134
2027,0.585340028
2028,0.259887684
2029,0.280255774
2030,0.390788087
2031,0.228271201
2032,0.810565604
2033,0.837619618
2034,0.580078897
2035,0.269727442
2036,0.188762832
2037,0.446120544
2038,0.738068378
2039,0.816841467
2040,0.142569397
2041,0.531435444
2042,0.489697778
2043,0.397152129
2044,0.948607723
2045,0.834716666
2046,0.884100645
2047,0.976342206
2048,0.051491298
2049,0.914798807
2050,0.371693796
2051,0.034289007
2052,0.766471336
2053,0.174384167
2054,0.111581631
2055,0.943894086
2056,0.910094507
2057,0.982514242
2058,0.776674702
2059,0.473109853
2060,0.892971635
2061,0.274920373
2062,0.472166628
2063,0.304539869
2064,0.765024806
2065,0.754898371
2066,0.903049137
2067,0.85236404
2068,0.240446318
2069,0.914402703
2070,0.953807101
2071,0.466259819
2072,0.116392394
2073,0.777098587
2074,0.240345301
2075,0.22467745
2076,0.923049705
2077,0.282566006
2078,0.478130723
2079,0.921607328
2080,0.960583163
2081,0.851931588
2082,0.036918358
2083,0.615349987
2084,0.812485123
2085,0.147457384
2086,0.440169644
2087,0.261933913
2088,0.534196701
2089,0.918975596
2090,0.294168846
2091,0.113154543
2092,0.571311307
2093,0.704865451
2094,0.787290415
2095,0.56768787
2096,0.691719482
2097,0.634420915
2098,0.930350438
2099,0.042021342
2100,0.721452616
2101,0.581336576
2102,0.698988256
2103,0.308779431
2104,0.385843453
2105,0.254560695
2106,0.293598727
2107,0.573759192
2108,0.097685552
2109,0.78748752
2110,0.195062058
2111,0.636347513
2112,0.053630604
2113,0.880483858
2114,0.186324517
2115,0.310403662
2116,0.351718148
2117,0.21663703
2118,0.806896471
2119,0.307761462
2120,0.953344102
2121,0.196050252
2122,0.598766848
2123,0.100095354
2124,0.376878365
2125,0.378528623
2126,0.186450331
2127,0.38889922
2128,0.980607743
2129,0.274511832
2130,0.91101793
2131,0.50466269
2132,0.396226272
2133,0.705531115
2134,0.121792529
2135,0.260245114
2136,0.767605926
2137,0.568440832
2138,0.455250672
2139,0.509902666
2140,0.091809702
2141,0.314591556
2142,0.925400386
2143,0.930879115
2144,0.90971328
2145,0.34321575
2146,0.91218194
2147,0.404799496
2148,0.95944917
2149,0.580246573
2150,0.957217893
2151,0.475087357
2152,0.228837086
2153,0.215609224
2154,0.355804636
2155,0.464424514
2156,0.906057356
2157,0.426155693
2158,0.777095754
2159,0.486310111
2160,0.669560082
2161,0.68692148
2162,0.412066479
2163,0.913665816
2164,0.316590845
2165,0.021951295
2166,0.417034293
2167,0.130985156
2168,0.076745997
2169,0.539616189
2170,0.315859777
2171,0.681107407
2172,0.968677035
2173,0.936878583
2174,0.293557199
2175,0.635373071
2176,0.21378841
2177,0.682167757
2178,0.862289115
2179,0.443876233
2180,0.879844974
2181,0.545877158
2182,0.968148884
2183,0.703224465
2184,0.829334852
2185,0.43514262
2186,0.174457591
2187,0.614535324
2188,0.090720179
2189,0.291696393
2190,0.951058275
2191,0.681922446
2192,0.815045408
2193,0.607214129
2194,0.449486646
2195,0.69290938
2196,0.273704052
2197,0.706155216
2198,0.678525283
2199,0.935192019
2200,0.260667918
2201,0.470069497
2202,0.872704479
2203,0.760550677
2204,0.804043085
2205,0.744842502
2206,0.784885344
2207,0.559455154
2208,0.904749876
2209,0.598238975
2210,0.277965061
2211,0.397801712
2212,0.660018843
2213,0.338150051
2214,0.019927891
2215,0.879658234
2216,0.888526791
2217,0.577982716
2218,0.028701561
2219,0.813619747
2220,0.494213888
2221,0.036870156
2222,0.826020278
2223,0.104133252
2224,0.342035385
2225,0.745899449
2226,0.098053102
2227,0.077013933
2228,0.268277839
2229,0.011034017
2230,0.585524171
2231,0.90997268
2232,0.880759115
2233,0.918445392
2234,0.774983689
2235,0.983665659
2236,0.234235372
2237,0.193381028
2238,0.35665789
2239,0.851174592
2240,0.581301011
2241,0.581192047
2242,0.940404108
2243,0.703374592
2244,0.965139887
2245,0.503389462
2246,0.789550124
2247,0.359918404
2248,0.505079058
2249,0.229656233
2250,0.379794262
2251,0.71899283
2252,0.104291078
2253,0.445896555
2254,0.670450584
2255,0.770021031
2256,0.569804418
2257,0.787214201
2258,0.042760848
2259,0.322146203
2260,0.254577546
2261,0.290745028
2262,0.865010645
2263,0.391309454
2264,0.121600444
2265,0.48150898
2266,0.934397986
2267,0.217197151
2268,0.330888671
2269,0.402871573
2270,0.994475228
2271,0.615570298
2272,0.825878359
2273,0.771528518
2274,0.299681175
2275,0.199756323
2276,0.589785665
2277,0.514684803
2278,0.22048426
2279,0.254771043
2280,0.634743498
2281,0.467837434
2282,0.590582214
2283,0.331884984
2284,0.926127667
2285,0.75365524
2286,0.439863221
2287,0.110594655
2288,0.893891303
2289,0.89987818
2290,0.431076649
2291,0.431407034
2292,0.063427861
2293,0.205956591
2294,0.678810529
2295,0.810563542
2296,0.119016659
2297,0.277428184
2298,0.731305471
2299,0.67229499
2300,0.96785479
2301,0.208830509
2302,0.27997099
2303,0.487978291
2304,0.718425852
2305,0.179922057
2306,0.292486211
2307,0.322513603
2308,0.564851652
2309,0.467518104
2310,0.777519895
2311,0.314446878
2312,0.550214211
2313,0.154569115
2314,0.83850395
2315,0.579882608
2316,0.122412915
2317,0.717298524
2318,0.83045406
2319,0.897935717
2320,0.468676958
2321,0.290423746
2322,0.383600489
2323,0.199000325
2324,0.843111953
2325,0.833418286
2326,0.728316829
2327,0.939996999
2328,0.576563354
2329,0.695157841
2330,0.414167019
2331,0.761117646
2332,0.047570873
2333,0.083151105
2334,0.990136151
2335,0.171066396
2336,0.735860582
2337,0.122639944
2338,0.08483368
2339,0.073104687
2340,0.293568528
2341,0.196169397
2342,0.607199972
2343,0.500903487
2344,0.569046485
2345,0.821837896
2346,0.345461193
2347,0.336093387
2348,0.309791529
2349,0.138576305
2350,0.051981555
2351,0.773627159
2352,0.448159058
2353,0.657758492
2354,0.46077338
2355,0.24103926
2356,0.18944396
2357,0.930283921
2358,0.836941239
2359,0.86311424
2360,0.117288364
2361,0.034182956
2362,0.112436368
2363,0.86420051
2364,0.13877228
2365,0.609248361
2366,0.986673133
2367,0.780004642
2368,0.875811145
2369,0.444679262
2370,0.429638811
2371,0.217361187
2372,0.898350816
2373,0.347211184
2374,0.857021192
2375,0.674955411
2376,0.840016129
2377,0.036379184
2378,0.341923785
2379,0.080904189
2380,0.546041475
2381,0.695892821
2382,0.242589909
2383,0.548930807
2384,0.937243471
2385,0.405262816
2386,0.44620532
2387,0.352669838
2388,0.656127329
2389,0.440549664
2390,0.428731739
2391,0.961441824
2392,0.855997152
2393,0.224396375
2394,0.99311558
2395,0.806594123
2396,0.319693521
2397,0.616010085
2398,0.686286154
2399,0.29645761
2400,0.53117558
2401,0.532000024
2402,0.785791489
2403,0.19744667
2404,0.8184425
2405,0.763027676
2406,0.27706015
2407,0.741495312
2408,0.60697165
2409,0.619757561
2410,0.070314561
2411,0.860475295
2412,0.310911948
2413,0.929945259
2414,0.606269805
2415,0.322751772
2416,0.179756297
2417,0.555036425
2418,0.232060679
2419,0.853466105
2420,0.042498746
2421,0.887662581
2422,0.85571962
2423,0.933191097
2424,0.246942874
2425,0.674534003
2426,0.147271178
2427,0.133819661
2428,0.949102872
2429,0.549088468
2430,0.5935499
2431,0.660903897
2432,0.38406851
2433,0.242406359
2434,0.838366314
2435,0.534195768
2436,0.176340132
2437,0.570800168
2438,0.666512884
2439,0.606365686
2440,0.346350312
2441,0.377549762
2442,0.207868581
2443,0.295323453
2444,0.317114252
2445,0.443082229
2446,0.856209151
2447,0.969287691
2448,0.802901428
2449,0.499612968
2450,0.048766928
2451,0.254818803
2452,0.560899989
2453,0.425274491
2454,0.36907399
2455,0.237789891
2456,0.520883179
2457,0.229706046
2458,0.867314909
2459,0.942640297
2460,0.789108461
2461,0.388147254
2462,0.494698677
2463,0.378028899
2464,0.929101004
2465,0.103144224
2466,0.498340439
2467,0.927719473
2468,0.138314414
2469,0.72718794
2470,0.55127627
2471,0.675814399
2472,0.780628614
2473,0.441594786
2474,0.589365013
2475,0.456193217
2476,0.631798442
2477,0.068393749
2478,0.167484308
2479,0.706622843
2480,0.267610753
2481,0.612956076
2482,0.570881718
2483,0.776727399
2484,0.148978219
2485,0.481882386
2486,0.769571788
2487,0.433106527
2488,0.601549598
2489,0.87207734
2490,0.961900313
2491,0.992723099
2492,0.679421243
2493,0.90060983
2494,0.379347893
2495,0.914718967
2496,0.530534657
2497,0.009562233
2498,0.092742106
2499,0.623511761
2500,0.769906251
2501,0.035695573
